bpt lgm_tot_p50 sfr_tot_p50 color_gr type
0              1.5114626311 -0.8260843400  0.7129755636 matched      
0              0.3139171474 -0.2831441633  0.9438607667 matched      
1              0.3432963963 -0.8675996182  0.2937952380 matched      
1              0.3731607515 -0.7431149836  0.7529890380 matched      
0              1.1024574011 -0.4655589373  0.7756662143 matched      
0             -0.1385960519 -1.3321204038  0.7487792289 matched      
0              2.0654236806 -0.7895275372  0.7571988471 matched      
1              0.1238161250  0.1149074247  0.5325827091 matched      
0             -0.6173049901  1.2078473261 -0.4139548190 matched      
1              0.8461696909 -0.3721942501 -0.0723769978 matched      
1              2.4499310436 -0.7069929558  1.1587081187 matched      
1              0.4241272297 -0.9192855721  0.4331602063 matched      
0              0.5617458168 -0.3634729945  0.7577517015 matched      
1              1.4368472218 -0.9903209276  0.6104033121 matched      
1             -0.1089136116  0.4939677588 -0.2906074133 matched      
1              0.1267267626 -0.8016566131  0.0960356531 matched      
1              0.3825293665 -0.6068595481  0.6925808139 matched      
1             -0.1885316793 -0.9986390282  0.6442440906 matched      
1             -0.5131890554 -1.2325199461  0.4174418951 matched      
0             -0.2920412312 -0.3734901602  0.8461323316 matched      
1             -0.5185858627 -1.5701871470  0.5932242479 matched      
1              0.6199585700 -1.1477706896  0.8197119757 matched      
1             -0.1328050957 -1.5554927709  0.6087244606 matched      
1              0.1625943080 -0.0926231937  0.1608109200 matched      
1              2.0138811386 -0.6797500287  0.7964616567 matched      
1             -0.4746534255 -1.0131306793  0.4497458396 matched      
0              0.9284558432 -0.1847823683  0.7022583027 matched      
0              1.7644455547 -0.4264076368  0.6910186197 matched      
0              1.7185423732 -1.0163819296  0.7459490200 matched      
0             -0.0573710696 -0.8119573389  0.6370569828 matched      
1             -0.3424013266 -1.4594125885  0.6815795177 matched      
1             -0.1412944556 -1.2952614260  0.6859820650 matched      
1              0.6708947291 -0.6981929052  0.8270664614 matched      
0              0.2261432303 -0.5654220450  0.6913635197 matched      
0              0.7838941726 -0.0152152603 -0.3188029900 matched      
1             -0.7434629413 -0.2819744782  0.3461591763 matched      
0             -0.1117636109 -0.9351070483  0.6302299912 matched      
0              1.0564026239  0.8106689983  0.6854951474 matched      
1              0.8094228904 -0.9686140509  0.7331420707 matched      
0              0.9224223339 -0.2232148237  0.8173686844 matched      
0             -1.0420761741  1.1884981796 -1.0544696603 matched      
1              1.1607611118 -0.3770021480  0.5333840945 matched      
0              1.5375977318 -0.7854947119  0.6691681891 matched      
1              0.2719554544 -1.2934241508  0.6735403040 matched      
0              1.6684551500 -0.7429785586  0.6643750932 matched      
1             -0.0719242579 -0.3900397890  0.4090577814 matched      
0              0.0503225240 -0.7419190335  0.2631650730 matched      
0              2.2967284174 -0.4657922623  0.6943205302 matched      
0             -0.2334040100  0.5388652297  0.4915852553 matched      
1              0.5189351878 -0.2491674507  0.4229704396 matched      
0              0.3250139535  0.3206503655  0.5973275437 matched      
0              2.0961066526 -0.6570282520  0.6794340367 matched      
1              0.8059665082  0.1500292149  0.5378475065 matched      
1             -0.0324487346 -1.2577356231  0.7301394117 matched      
0              0.3957485125 -1.4777509150  0.8518079658 matched      
0             -0.2877055939 -0.4528816113  0.3416348996 matched      
0             -0.2288864577 -1.0632305332  0.4340224564 matched      
1             -0.1871976370 -1.3491276301  0.6091555856 matched      
1             -0.2785188937 -0.9505600495  0.5592668121 matched      
0              2.2444885352 -0.6825461040  0.6869356121 matched      
0             -0.2394375193  1.5703164664 -0.3760208888 matched      
1              1.1590632398 -0.4652452873  0.5162608229 matched      
0             -0.2056316756 -1.0593048079  0.6053971898 matched      
1              0.7507553500 -0.7797546614  0.6988752393 matched      
0              0.3619426688 -0.7677581855  0.7883666503 matched      
0              3.0182936857 -0.9014024207  0.6587045311 matched      
0             -0.3978550379 -0.1983899343  0.5864429049 matched      
1              0.6816277055 -0.5544009441  0.7901012946 matched      
0             -0.3026226119 -1.4757899648  0.6199134230 matched      
0             -0.1008184005 -0.8969501204  0.2975992823 matched      
0              0.1113246383 -1.2621305484  0.6183968773 matched      
0              0.5190261452 -0.6173234740  0.5960544569 matched      
1              0.0474725246  0.0106898092  0.8594972074 matched      
1              0.8724260682 -0.0912249011  0.6837554311 matched      
1              0.9700233874 -0.0237872134  1.1372583807 matched      
0              2.4782794417 -0.6606199273  0.3735381514 matched      
0              0.9893366810 -0.3858577887  0.3054609740 matched      
0              0.2315400377 -0.7635047852  0.2966153029 matched      
1              0.8036016151 -0.9822221269  0.6934887125 matched      
1              0.8466851164  0.3988287815  0.5833641650 matched      
0              1.7829402315 -0.8888615198  0.8927293387 matched      
1             -0.2126353975 -1.4492699628  0.6869305401 matched      
1             -0.5743124463 -1.2639321236  0.2163854718 matched      
0              1.7192397134 -0.8575054424  0.6546316676 matched      
0              0.8355883103 -0.9618476254  0.8004127907 matched      
1              0.1298193151 -0.5251843169  0.5005729440 matched      
0              0.9019265937 -0.9159973469  0.7589842119 matched      
1              0.4646032847 -0.9078730462  0.6492907894 matched      
0              1.5838041047 -0.5217749666  0.4907331494 matched      
1              1.2818860854 -0.7259177823  0.8069861794 matched      
0              0.0965288969  0.7538226345  0.2059319579 matched      
1              1.5428429434 -0.4772774632  0.4077289019 matched      
1              0.6695606869 -0.4544932115  0.8671763049 matched      
1              0.6481856915 -0.9400553237  0.5180056112 matched      
0             -1.0783378684 -0.5979753475 -1.2297904557 matched      
1              1.2076951441  0.4108927049  0.4620151506 matched      
0              1.5574870891 -0.7431876586  0.8112517811 matched      
1             -0.8570384485  0.5284095914 -0.5783047505 matched      
1              0.6779287702 -1.1191112374  0.8167397490 matched      
1              0.2214437633  0.0920165830 -0.1799198672 matched      
0             -1.0294027727 -0.5158525912 -0.1664941268 matched      
0              1.4844482753  0.1561201454  0.8158876431 matched      
1              1.6093631417 -0.4198716038  0.1496473179 matched      
1              0.2734410924 -0.8275161651  0.2121858068 matched      
0              1.3681137261  0.4290833863  0.9628251957 matched      
1              2.0179135845  0.4060239895  0.2699311999 matched      
1             -1.0701213808  0.7597108909 -1.0668657728 matched      
0              1.9327167946 -0.7656646353  0.9071492028 matched      
1              1.9211045631 -0.5909220469  0.6610579665 matched      
1             -0.0922380833 -0.9768416265  0.2671162071 matched      
0              0.7742223662 -0.0741573673  0.9733142139 matched      
0              0.6607074973 -0.9478965743  0.7836547074 matched      
1              0.9102946770  1.8824576553  0.3764748737 matched      
0              2.4846161424 -0.6202215492  0.9239732229 matched      
0              0.8208228880 -0.5468083185  0.5213075217 matched      
0             -1.0183969240  0.8961075581 -0.6293600976 matched      
1              0.9651723246 -0.9399902987  0.6849524370 matched      
1              0.8663319206 -0.3926164367  0.6783029675 matched      
1              0.0790347517 -0.5745994957  0.1520514740 matched      
0              1.2564483249 -0.9645748506  0.7555960764 matched      
0              2.8780070141 -0.3355372323  0.6809505824 matched      
1              0.6285995256 -1.3174706527  0.7673936859 matched      
0              1.6975918458 -0.6978142301  0.7901266549 matched      
1              1.3575626646 -0.2885101287  0.7404204755 matched      
0              3.1770447149 -0.4868909639  0.6619557210 matched      
0              0.0957405992 -0.7219589070  0.2812013152 matched      
0              1.1569712190 -0.6771120535  0.3506378045 matched      
1              0.2119538717  0.4236159309  0.5752640866 matched      
0              1.8899668039 -0.6854990042  0.6871435666 matched      
1              0.7990537438 -0.9592772252  0.6420529610 matched      
0             -0.1711588108  0.5162954330  0.9086809646 matched      
0              2.8596942521  0.1705790290  0.3049233357 matched      
1              0.7260149299 -0.8459105915  0.8870384884 matched      
1              0.7196175909 -0.7686774606  0.6066956369 matched      
0              1.7398567302 -0.4753815381  0.5762632822 matched      
0             -0.7391576231  0.3907102184  4.3220955967 matched      
0              0.1452214394 -1.1725464915  1.3359918010 matched      
1              2.2700172530 -0.3715148026  0.3789449664 matched      
1             -0.3510422822 -0.8486059417  0.3167665937 matched      
0              0.3942628745 -1.0592219329  0.1835438890 matched      
0             -0.4338741790 -1.1833584924  0.4900636376 matched      
0             -0.3166906939  1.0507545640 -0.8329424064 matched      
1              0.3079745955  1.4280812805 -0.7631914494 matched      
0             -0.6019331850 -0.0149091327  0.5191163922 matched      
0              0.5786335790 -0.8874347947  0.6604797518 matched      
1              0.0778826243 -1.2491306474  0.6283127529 matched      
0              0.3039118304 -0.8525329420  0.3958754998 matched      
0              1.6707290857 -0.6490518514  0.4836931313 matched      
0              0.1589560109  1.0916941796 -0.8279667164 matched      
1              0.4061782975  0.0050852913  0.3359592654 matched      
